time,c,k
23.496,-152.6498517746983,15956.265966673944
23.506,-142.35093039141262,15938.7313590794
23.516,45.233176715323125,14059.210878018264
23.526,21.250044215508556,14291.72871845138
23.536,151.82717484626744,13418.415000904623
23.546,310.69970184552244,12523.722052978608
23.556,365.8532427928969,12250.227764228986
23.566,390.4762029164552,12145.347428195275
23.576,245.0039559761445,12681.290817098949
23.586,168.18106868980811,12909.558324926078
23.596,100.57770112796375,13060.3145309028
23.606,37.34304742074927,13156.0544156336
23.616,-26.555377304961233,13214.340009536261
23.626,-3.259067872715052,13217.888853742881
23.636,-133.6646623399497,13461.43210303496
23.646,-95.32338517466808,13469.630177856145
23.656,-135.572772481358,13482.007028086136
23.666,-140.1000363486584,13480.570541690731
23.676,145.507746431892,15432.931608798155
23.686,107.2382288974191,15196.83734267842
23.696,167.17898424768134,15503.420840856632
23.706,436.6798497199239,16642.627061022333
23.716,243.48941028559827,15899.299660963938
23.726,172.93075069713265,15663.795435240174
23.736,82.22637714721662,15400.502118303433
23.746,49.38372948346432,15322.413668202917
23.756,57.424257621513966,15336.572986320141
23.766,95.50491435244078,15377.039579834392
23.776,109.98309209207186,15382.907453571355
23.786,72.17273992494843,15387.377942135578
23.796,89.54348076760087,15372.71958242272
23.806,-55.9762680623158,15419.33293203128
23.816,-112.6859491286013,15271.161460742514
23.826,-81.26310494216666,15260.314549195087
23.836,-104.02454034243843,15123.494632287933
23.846,-93.2253898989926,14944.566332901513
23.856,560.0567037596702,12065.096546274606
23.866,414.82624820767785,12653.81068510939
23.876,478.6948694349711,12431.083961361106
23.886,359.37747873659595,12790.97784010072
23.896,245.77435343078835,13075.492498512293
23.906,143.4644775174577,13276.970413344055
23.916,85.21674752866824,13354.12387541837
23.926,-19.798623205419727,13445.093293781923
23.936,-92.36314517327597,13473.293811051102
23.946,-191.65092074555005,13522.869544929748
23.956,-249.493204290618,13583.661119551862
23.966,-277.90383231948175,13694.468948434165
23.976,-269.2991989105934,13896.024236142295
23.986,-214.56794268799692,14207.79190537977
23.996,-205.91476935861684,14246.389787799086
24.006,157.2328660195187,15426.72337901446
24.016,-54.303306221095,14769.063260886229
24.026,-21.239227508700086,14856.722026312355
24.036,-109.27714076103588,14644.681239556696
24.046,-138.60413841576548,14582.087318914791
24.056,-40.094443436584086,14748.52863303764
24.066,56.656222627366375,14873.307836970976
24.076,165.22879847866304,14968.788653150523
