%time,field.header.seq,field.header.stamp,field.header.frame_id,field.state0,field.state1,field.state2,field.state3,field.state4,field.state5,field.state6,field.state7,field.state8,field.state9,field.state10,field.state11,field.state12,field.state13,field.state14,field.state15,field.state16,field.state17,field.state18,field.state19,field.state20,field.state21,field.state22,field.state23,field.state24,field.state25,field.state26,field.state27,field.state28
1736346556145799603,1284,1736346556145210266,,0.0,0.0,0.08949191868305206,1.0,0.0,0.0,0.0,0.0,0.0,0.07752818614244461,-7.258070555161977e-13,-5.59153504747778e-12,1.4925010435914813e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008634771220386028,0.008634771220386028,0.008634771220386028,0.008634771220386028,-0.08681625872850418,-0.08681625872850418,-0.08681625872850418,-0.08681625872850418
1736346556154273232,1285,1736346556153723478,,0.0,0.0,0.08957215398550034,1.0,0.0,0.0,0.0,0.0,0.0,0.08299671858549118,-7.258234811791109e-13,-5.591563236734265e-12,1.4922785601643057e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008544797077775002,0.008544797077775002,0.008544797077775002,0.008544797077775002,-0.09307598322629929,-0.09307598322629929,-0.09307598322629929,-0.09307598322629929
1736346556157393320,1286,1736346556156869649,,0.0,0.0,0.08957215398550034,1.0,0.0,0.0,0.0,0.0,0.0,0.08299671858549118,-7.258234811791109e-13,-5.591563236734265e-12,1.4922785601643057e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008544797077775002,0.008544797077775002,0.008544797077775002,0.008544797077775002,-0.09307598322629929,-0.09307598322629929,-0.09307598322629929,-0.09307598322629929
1736346556163688803,1287,1736346556163178443,,0.0,0.0,0.089657723903656,1.0,0.0,0.0,0.0,0.0,0.0,0.08818767219781876,-7.25836166344529e-13,-5.591584920777715e-12,1.4921249788068204e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008448462001979351,0.008448462001979351,0.008448462001979351,0.008448462001979351,-0.0995694175362587,-0.0995694175362587,-0.0995694175362587,-0.0995694175362587
1736346556166731281,1288,1736346556166178226,,0.0,0.0,0.089657723903656,1.0,0.0,0.0,0.0,0.0,0.0,0.08818767219781876,-7.25836166344529e-13,-5.591584920777715e-12,1.4921249788068204e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008448462001979351,0.008448462001979351,0.008448462001979351,0.008448462001979351,-0.0995694175362587,-0.0995694175362587,-0.0995694175362587,-0.0995694175362587
1736346556183546919,1289,1736346556183011770,,0.0,0.0,0.08974836021661758,1.0,0.0,0.0,0.0,0.0,0.0,0.09312596172094345,-7.258435389193019e-13,-5.5916014006507364e-12,1.4920412855951571e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008345629088580608,0.008345629088580608,0.008345629088580608,0.008345629088580608,-0.10610515624284744,-0.10610515624284744,-0.10610515624284744,-0.10610515624284744
1736346556186564310,1290,1736346556186038255,,0.0,0.0,0.08974836021661758,1.0,0.0,0.0,0.0,0.0,0.0,0.09312596172094345,-7.258435389193019e-13,-5.5916014006507364e-12,1.4920412855951571e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008345629088580608,0.008345629088580608,0.008345629088580608,0.008345629088580608,-0.10610515624284744,-0.10610515624284744,-0.10610515624284744,-0.10610515624284744
1736346556196400239,1291,1736346556195832490,,0.0,0.0,0.08984382450580597,1.0,0.0,0.0,0.0,0.0,0.0,0.09783682227134705,-7.258470625763624e-13,-5.5916005332889984e-12,1.4920245223009212e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008236344903707504,0.008236344903707504,0.008236344903707504,0.008236344903707504,-0.11250213533639908,-0.11250213533639908,-0.11250213533639908,-0.11250213533639908
1736346556199828510,1292,1736346556199208498,,0.0,0.0,0.08984382450580597,1.0,0.0,0.0,0.0,0.0,0.0,0.09783682227134705,-7.258470625763624e-13,-5.5916005332889984e-12,1.4920245223009212e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008236344903707504,0.008236344903707504,0.008236344903707504,0.008236344903707504,-0.11250213533639908,-0.11250213533639908,-0.11250213533639908,-0.11250213533639908
1736346556208641712,1293,1736346556207897424,,0.0,0.0,0.08994390070438385,1.0,0.0,0.0,0.0,0.0,0.0,0.10234452039003372,-7.258475504673401e-13,-5.591579716607287e-12,1.4920687724673234e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008120828308165073,0.008120828308165073,0.008120828308165073,0.008120828308165073,-0.11859682947397232,-0.11859682947397232,-0.11859682947397232,-0.11859682947397232
1736346556212419333,1294,1736346556211813688,,0.0,0.0,0.08994390070438385,1.0,0.0,0.0,0.0,0.0,0.0,0.10234452039003372,-7.258475504673401e-13,-5.591579716607287e-12,1.4920687724673234e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008120828308165073,0.008120828308165073,0.008120828308165073,0.008120828308165073,-0.11859682947397232,-0.11859682947397232,-0.11859682947397232,-0.11859682947397232
1736346556224154762,1295,1736346556223520517,,0.0,0.0,0.0900483950972557,1.0,0.0,0.0,0.0,0.0,0.0,0.10667125135660172,-7.258453820629951e-13,-5.591538516924732e-12,1.4921666405233774e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007999449037015438,0.007999449037015438,0.007999449037015438,0.007999449037015438,-0.12424890697002411,-0.12424890697002411,-0.12424890697002411,-0.12424890697002411
1736346556227633761,1296,1736346556227059364,,0.0,0.0,0.0900483950972557,1.0,0.0,0.0,0.0,0.0,0.0,0.10667125135660172,-7.258453820629951e-13,-5.591538516924732e-12,1.4921666405233774e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007999449037015438,0.007999449037015438,0.007999449037015438,0.007999449037015438,-0.12424890697002411,-0.12424890697002411,-0.12424890697002411,-0.12424890697002411
1736346556236405299,1297,1736346556235858917,,0.0,0.0,0.09015713632106781,1.0,0.0,0.0,0.0,0.0,0.0,0.11083628982305527,-7.258416957756086e-13,-5.591488643624798e-12,1.49230888200535e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007872703485190868,0.007872703485190868,0.007872703485190868,0.007872703485190868,-0.12934525310993195,-0.12934525310993195,-0.12934525310993195,-0.12934525310993195
1736346556240884530,1298,1736346556240399122,,0.0,0.0,0.09015713632106781,1.0,0.0,0.0,0.0,0.0,0.0,0.11083628982305527,-7.258416957756086e-13,-5.591488643624798e-12,1.49230888200535e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007872703485190868,0.007872703485190868,0.007872703485190868,0.007872703485190868,-0.12934525310993195,-0.12934525310993195,-0.12934525310993195,-0.12934525310993195
1736346556252290235,1299,1736346556251753568,,0.0,0.0,0.09026996791362762,1.0,0.0,0.0,0.0,0.0,0.0,0.1148553118109703,-7.258351363524651e-13,-5.591426627260532e-12,1.4924863757090248e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007741187699139118,0.007741187699139118,0.007741187699139118,0.007741187699139118,-0.13380230963230133,-0.13380230963230133,-0.13380230963230133,-0.13380230963230133
1736346556256221533,1300,1736346556255706548,,0.0,0.0,0.09026996791362762,1.0,0.0,0.0,0.0,0.0,0.0,0.1148553118109703,-7.258351363524651e-13,-5.591426627260532e-12,1.4924863757090248e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007741187699139118,0.007741187699139118,0.007741187699139118,0.007741187699139118,-0.13380230963230133,-0.13380230963230133,-0.13380230963230133,-0.13380230963230133
1736346556264824943,1301,1736346556264246940,,0.0,0.0,0.0903867557644844,1.0,0.0,0.0,0.0,0.0,0.0,0.1187400370836258,-7.258253785329127e-13,-5.591355937278886e-12,1.49268913761357e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076055643148720264,0.0076055643148720264,0.0076055643148720264,0.0076055643148720264,-0.13756681978702545,-0.13756681978702545,-0.13756681978702545,-0.13756681978702545
1736346556269001050,1302,1736346556268419504,,0.0,0.0,0.0903867557644844,1.0,0.0,0.0,0.0,0.0,0.0,0.1187400370836258,-7.258253785329127e-13,-5.591355937278886e-12,1.49268913761357e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076055643148720264,0.0076055643148720264,0.0076055643148720264,0.0076055643148720264,-0.13756681978702545,-0.13756681978702545,-0.13756681978702545,-0.13756681978702545
1736346556278019016,1303,1736346556277444601,,0.0,0.0,0.09050736576318741,1.0,0.0,0.0,0.0,0.0,0.0,0.1224980503320694,-7.25814373880862e-13,-5.591275272637253e-12,1.4929079232552523e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007466535083949566,0.007466535083949566,0.007466535083949566,0.007466535083949566,-0.1406150907278061,-0.1406150907278061,-0.1406150907278061,-0.1406150907278061
1736346556283273939,1304,1736346556282472848,,0.0,0.0,0.09050736576318741,1.0,0.0,0.0,0.0,0.0,0.0,0.1224980503320694,-7.25814373880862e-13,-5.591275272637253e-12,1.4929079232552523e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007466535083949566,0.007466535083949566,0.007466535083949566,0.007466535083949566,-0.1406150907278061,-0.1406150907278061,-0.1406150907278061,-0.1406150907278061
1736346556294559717,1305,1736346556293894052,,0.0,0.0,0.09063167124986649,1.0,0.0,0.0,0.0,0.0,0.0,0.12613284587860107,-7.258045076410924e-13,-5.591181163888681e-12,1.4931338579488882e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732481200248003,0.00732481200248003,0.00732481200248003,0.00732481200248003,-0.14295105636119843,-0.14295105636119843,-0.14295105636119843,-0.14295105636119843
1736346556298625382,1306,1736346556297985792,,0.0,0.0,0.09063167124986649,1.0,0.0,0.0,0.0,0.0,0.0,0.12613284587860107,-7.258045076410924e-13,-5.591181163888681e-12,1.4931338579488882e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732481200248003,0.00732481200248003,0.00732481200248003,0.00732481200248003,-0.14295105636119843,-0.14295105636119843,-0.14295105636119843,-0.14295105636119843
1736346556309423520,1307,1736346556308759689,,0.0,0.0,0.09075955301523209,1.0,0.0,0.0,0.0,0.0,0.0,0.12964412569999695,-7.257964303349074e-13,-5.591079682565336e-12,1.4933589298259091e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007181091699749231,0.007181091699749231,0.007181091699749231,0.007181091699749231,-0.14460322260856628,-0.14460322260856628,-0.14460322260856628,-0.14460322260856628
1736346556314032630,1308,1736346556313339233,,0.0,0.0,0.09075955301523209,1.0,0.0,0.0,0.0,0.0,0.0,0.12964412569999695,-7.257964303349074e-13,-5.591079682565336e-12,1.4933589298259091e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007181091699749231,0.007181091699749231,0.007181091699749231,0.007181091699749231,-0.14460322260856628,-0.14460322260856628,-0.14460322260856628,-0.14460322260856628
1736346556321709136,1309,1736346556321127414,,0.0,0.0,0.09089087694883347,1.0,0.0,0.0,0.0,0.0,0.0,0.13302813470363617,-7.257898167016552e-13,-5.590976032837647e-12,1.4935763596129107e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007036031223833561,0.007036031223833561,0.007036031223833561,0.007036031223833561,-0.14562080800533295,-0.14562080800533295,-0.14562080800533295,-0.14562080800533295
1736346556324933245,1310,1736346556324302673,,0.0,0.0,0.09089087694883347,1.0,0.0,0.0,0.0,0.0,0.0,0.13302813470363617,-7.257898167016552e-13,-5.590976032837647e-12,1.4935763596129107e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007036031223833561,0.007036031223833561,0.007036031223833561,0.007036031223833561,-0.14562080800533295,-0.14562080800533295,-0.14562080800533295,-0.14562080800533295
1736346556330993003,1311,1736346556330414772,,0.0,0.0,0.09102551639080048,1.0,0.0,0.0,0.0,0.0,0.0,0.13627824187278748,-7.257824441268823e-13,-5.590874985195171e-12,1.4937802308531037e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006890231277793646,0.006890231277793646,0.006890231277793646,0.006890231277793646,-0.14606942236423492,-0.14606942236423492,-0.14606942236423492,-0.14606942236423492
1736346556334132719,1312,1736346556333513259,,0.0,0.0,0.09102551639080048,1.0,0.0,0.0,0.0,0.0,0.0,0.13627824187278748,-7.257824441268823e-13,-5.590874985195171e-12,1.4937802308531037e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006890231277793646,0.006890231277793646,0.006890231277793646,0.006890231277793646,-0.14606942236423492,-0.14606942236423492,-0.14606942236423492,-0.14606942236423492
1736346556340414445,1313,1736346556339849233,,0.0,0.0,0.09116333723068237,1.0,0.0,0.0,0.0,0.0,0.0,0.13938553631305695,-7.257744210308059e-13,-5.5907752385953025e-12,1.4939643805706662e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006744221784174442,0.006744221784174442,0.006744221784174442,0.006744221784174442,-0.14602631330490112,-0.14602631330490112,-0.14602631330490112,-0.14602631330490112
1736346556343213084,1314,1736346556342666149,,0.0,0.0,0.09116333723068237,1.0,0.0,0.0,0.0,0.0,0.0,0.13938553631305695,-7.257744210308059e-13,-5.5907752385953025e-12,1.4939643805706662e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006744221784174442,0.006744221784174442,0.006744221784174442,0.006744221784174442,-0.14602631330490112,-0.14602631330490112,-0.14602631330490112,-0.14602631330490112
1736346556349042210,1315,1736346556348490953,,0.0,0.0,0.09130419045686722,1.0,0.0,0.0,0.0,0.0,0.0,0.1423395425081253,-7.257647174213622e-13,-5.590680262484993e-12,1.494125110980105e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006598451174795628,0.006598451174795628,0.006598451174795628,0.006598451174795628,-0.14557582139968872,-0.14557582139968872,-0.14557582139968872,-0.14557582139968872
1736346556352004213,1316,1736346556351411342,,0.0,0.0,0.09130419045686722,1.0,0.0,0.0,0.0,0.0,0.0,0.1423395425081253,-7.257647174213622e-13,-5.590680262484993e-12,1.494125110980105e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006598451174795628,0.006598451174795628,0.006598451174795628,0.006598451174795628,-0.14557582139968872,-0.14557582139968872,-0.14557582139968872,-0.14557582139968872
1736346556357813942,1317,1736346556357226610,,0.0,0.0,0.09144790470600128,1.0,0.0,0.0,0.0,0.0,0.0,0.1451287865638733,-7.257539838198546e-13,-5.590592225268587e-12,1.4942594638530255e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006453284528106451,0.006453284528106451,0.006453284528106451,0.006453284528106451,-0.1448047012090683,-0.1448047012090683,-0.1448047012090683,-0.1448047012090683
1736346556360624043,1318,1736346556360084295,,0.0,0.0,0.09144790470600128,1.0,0.0,0.0,0.0,0.0,0.0,0.1451287865638733,-7.257539838198546e-13,-5.590592225268587e-12,1.4942594638530255e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006453284528106451,0.006453284528106451,0.006453284528106451,0.006453284528106451,-0.1448047012090683,-0.1448047012090683,-0.1448047012090683,-0.1448047012090683
1736346556366417551,1319,1736346556365826129,,0.0,0.0,0.09159433096647263,1.0,0.0,0.0,0.0,0.0,0.0,0.14774158596992493,-7.257450391519316e-13,-5.590518065839989e-12,1.494366699632329e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006308998912572861,0.006308998912572861,0.006308998912572861,0.006308998912572861,-0.1437981128692627,-0.1437981128692627,-0.1437981128692627,-0.1437981128692627
1736346556369390566,1320,1736346556368818283,,0.0,0.0,0.09159433096647263,1.0,0.0,0.0,0.0,0.0,0.0,0.14774158596992493,-7.257450391519316e-13,-5.590518065839989e-12,1.494366699632329e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006308998912572861,0.006308998912572861,0.006308998912572861,0.006308998912572861,-0.1437981128692627,-0.1437981128692627,-0.1437981128692627,-0.1437981128692627
1736346556374987264,1321,1736346556374399423,,0.0,0.0,0.09174326807260513,1.0,0.0,0.0,0.0,0.0,0.0,0.1501665860414505,-7.257394013006346e-13,-5.590457784199199e-12,1.4944468183180155e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006165791302919388,0.006165791302919388,0.006165791302919388,0.006165791302919388,-0.14263591170310974,-0.14263591170310974,-0.14263591170310974,-0.14263591170310974
1736346556377371157,1322,1736346556376841068,,0.0,0.0,0.09174326807260513,1.0,0.0,0.0,0.0,0.0,0.0,0.1501665860414505,-7.257394013006346e-13,-5.590457784199199e-12,1.4944468183180155e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006165791302919388,0.006165791302919388,0.006165791302919388,0.006165791302919388,-0.14263591170310974,-0.14263591170310974,-0.14263591170310974,-0.14263591170310974
1736346556382613614,1323,1736346556382085561,,0.0,0.0,0.09189452975988388,1.0,0.0,0.0,0.0,0.0,0.0,0.15239331126213074,-7.257351187020533e-13,-5.590416150835775e-12,1.494500929245733e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006023782305419445,0.006023782305419445,0.006023782305419445,0.006023782305419445,-0.1413896679878235,-0.1413896679878235,-0.1413896679878235,-0.1413896679878235
1736346556385058454,1324,1736346556384482860,,0.0,0.0,0.09189452975988388,1.0,0.0,0.0,0.0,0.0,0.0,0.15239331126213074,-7.257351187020533e-13,-5.590416150835775e-12,1.494500929245733e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006023782305419445,0.006023782305419445,0.006023782305419445,0.006023782305419445,-0.1413896679878235,-0.1413896679878235,-0.1413896679878235,-0.1413896679878235
1736346556389981468,1325,1736346556389420270,,0.0,0.0,0.09204791486263275,1.0,0.0,0.0,0.0,0.0,0.0,0.1544126272201538,-7.25731269784341e-13,-5.590387527898422e-12,1.4945312510867774e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005883026402443647,0.005883026402443647,0.005883026402443647,0.005883026402443647,-0.14012041687965393,-0.14012041687965393,-0.14012041687965393,-0.14012041687965393
1736346556392611905,1326,1736346556392081975,,0.0,0.0,0.09204791486263275,1.0,0.0,0.0,0.0,0.0,0.0,0.1544126272201538,-7.25731269784341e-13,-5.590387527898422e-12,1.4945312510867774e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005883026402443647,0.005883026402443647,0.005883026402443647,0.005883026402443647,-0.14012041687965393,-0.14012041687965393,-0.14012041687965393,-0.14012041687965393
1736346556398162123,1327,1736346556397595167,,0.0,0.0,0.09220320731401443,1.0,0.0,0.0,0.0,0.0,0.0,0.1562170833349228,-7.2572736665652e-13,-5.590370614344531e-12,1.4945408653290598e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057435231283307076,0.0057435231283307076,0.0057435231283307076,0.0057435231283307076,-0.1388770341873169,-0.1388770341873169,-0.1388770341873169,-0.1388770341873169
1736346556401132123,1328,1736346556400559902,,0.0,0.0,0.09220320731401443,1.0,0.0,0.0,0.0,0.0,0.0,0.1562170833349228,-7.2572736665652e-13,-5.590370614344531e-12,1.4945408653290598e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057435231283307076,0.0057435231283307076,0.0057435231283307076,0.0057435231283307076,-0.1388770341873169,-0.1388770341873169,-0.1388770341873169,-0.1388770341873169
1736346556406432521,1329,1736346556405866861,,0.0,0.0,0.09236019849777222,1.0,0.0,0.0,0.0,0.0,0.0,0.15780115127563477,-7.257250356218492e-13,-5.590364109131496e-12,1.4945338395366227e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005605229642242193,0.005605229642242193,0.005605229642242193,0.005605229642242193,-0.13769543170928955,-0.13769543170928955,-0.13769543170928955,-0.13769543170928955
1736346556408796697,1330,1736346556408279895,,0.0,0.0,0.09236019849777222,1.0,0.0,0.0,0.0,0.0,0.0,0.15780115127563477,-7.257250356218492e-13,-5.590364109131496e-12,1.4945338395366227e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005605229642242193,0.005605229642242193,0.005605229642242193,0.005605229642242193,-0.13769543170928955,-0.13769543170928955,-0.13769543170928955,-0.13769543170928955
1736346556484226812,1331,1736346556483500957,,0.0,0.0,0.09251866489648819,1.0,0.0,0.0,0.0,0.0,0.0,0.15916137397289276,-7.257236803691336e-13,-5.590362808088889e-12,1.4945141180139921e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468074232339859,0.005468074232339859,0.005468074232339859,0.005468074232339859,-0.13659843802452087,-0.13659843802452087,-0.13659843802452087,-0.13659843802452087
1736346556489364469,1332,1736346556488513231,,0.0,0.0,0.09251866489648819,1.0,0.0,0.0,0.0,0.0,0.0,0.15916137397289276,-7.257236803691336e-13,-5.590362808088889e-12,1.4945141180139921e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468074232339859,0.005468074232339859,0.005468074232339859,0.005468074232339859,-0.13659843802452087,-0.13659843802452087,-0.13659843802452087,-0.13659843802452087
1736346556499129431,1333,1736346556498351335,,0.0,0.0,0.09267837554216385,1.0,0.0,0.0,0.0,0.0,0.0,0.16029642522335052,-7.257211867041369e-13,-5.590369746982793e-12,1.494486384622793e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053319684229791164,0.0053319684229791164,0.0053319684229791164,0.0053319684229791164,-0.13559620082378387,-0.13559620082378387,-0.13559620082378387,-0.13559620082378387
1736346556503618421,1334,1736346556503028392,,0.0,0.0,0.09267837554216385,1.0,0.0,0.0,0.0,0.0,0.0,0.16029642522335052,-7.257211867041369e-13,-5.590369746982793e-12,1.494486384622793e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053319684229791164,0.0053319684229791164,0.0053319684229791164,0.0053319684229791164,-0.13559620082378387,-0.13559620082378387,-0.13559620082378387,-0.13559620082378387
1736346556512162115,1335,1736346556511563539,,0.0,0.0,0.09283910691738129,1.0,0.0,0.0,0.0,0.0,0.0,0.16120697557926178,-7.25720590392942e-13,-5.590380589004518e-12,1.494455076705617e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005196818616241217,0.005196818616241217,0.005196818616241217,0.005196818616241217,-0.13468727469444275,-0.13468727469444275,-0.13468727469444275,-0.13468727469444275
1736346556515400822,1336,1736346556514829635,,0.0,0.0,0.09283910691738129,1.0,0.0,0.0,0.0,0.0,0.0,0.16120697557926178,-7.25720590392942e-13,-5.590380589004518e-12,1.494455076705617e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005196818616241217,0.005196818616241217,0.005196818616241217,0.005196818616241217,-0.13468727469444275,-0.13468727469444275,-0.13468727469444275,-0.13468727469444275
1736346556521547869,1337,1736346556520963668,,0.0,0.0,0.0930006355047226,1.0,0.0,0.0,0.0,0.0,0.0,0.16189564764499664,-7.257198856615299e-13,-5.5903914310262426e-12,1.494424015307474e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00506253819912672,0.00506253819912672,0.00506253819912672,0.00506253819912672,-0.13385999202728271,-0.13385999202728271,-0.13385999202728271,-0.13385999202728271
1736346556524648450,1338,1736346556524092674,,0.0,0.0,0.0930006355047226,1.0,0.0,0.0,0.0,0.0,0.0,0.16189564764499664,-7.257198856615299e-13,-5.5903914310262426e-12,1.494424015307474e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00506253819912672,0.00506253819912672,0.00506253819912672,0.00506253819912672,-0.13385999202728271,-0.13385999202728271,-0.13385999202728271,-0.13385999202728271
1736346556530679565,1339,1736346556530058145,,0.0,0.0,0.09316275268793106,1.0,0.0,0.0,0.0,0.0,0.0,0.16236676275730133,-7.257196688210954e-13,-5.5903966351966705e-12,1.494396898213857e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004929056391119957,0.004929056391119957,0.004929056391119957,0.004929056391119957,-0.13309428095817566,-0.13309428095817566,-0.13309428095817566,-0.13309428095817566
1736346556533779344,1340,1736346556533205270,,0.0,0.0,0.09316275268793106,1.0,0.0,0.0,0.0,0.0,0.0,0.16236676275730133,-7.257196688210954e-13,-5.5903966351966705e-12,1.494396898213857e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004929056391119957,0.004929056391119957,0.004929056391119957,0.004929056391119957,-0.13309428095817566,-0.13309428095817566,-0.13309428095817566,-0.13309428095817566
1736346556539386372,1341,1736346556538795948,,0.0,0.0,0.09332522749900818,1.0,0.0,0.0,0.0,0.0,0.0,0.16262608766555786,-7.257195061907695e-13,-5.5903909973453736e-12,1.4943763138746113e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004796325229108334,0.004796325229108334,0.004796325229108334,0.004796325229108334,-0.13236358761787415,-0.13236358761787415,-0.13236358761787415,-0.13236358761787415
1736346556542483486,1342,1736346556541904926,,0.0,0.0,0.09332522749900818,1.0,0.0,0.0,0.0,0.0,0.0,0.16262608766555786,-7.257195061907695e-13,-5.5903909973453736e-12,1.4943763138746113e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004796325229108334,0.004796325229108334,0.004796325229108334,0.004796325229108334,-0.13236358761787415,-0.13236358761787415,-0.13236358761787415,-0.13236358761787415
1736346556548151763,1343,1736346556547593355,,0.0,0.0,0.09348786622285843,1.0,0.0,0.0,0.0,0.0,0.0,0.16268058121204376,-7.25719723031204e-13,-5.59037538483409e-12,1.4943648507395823e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004664325620979071,0.004664325620979071,0.004664325620979071,0.004664325620979071,-0.13163694739341736,-0.13163694739341736,-0.13163694739341736,-0.13163694739341736
1736346556551087497,1344,1736346556550469398,,0.0,0.0,0.09348786622285843,1.0,0.0,0.0,0.0,0.0,0.0,0.16268058121204376,-7.25719723031204e-13,-5.59037538483409e-12,1.4943648507395823e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004664325620979071,0.004664325620979071,0.004664325620979071,0.004664325620979071,-0.13163694739341736,-0.13163694739341736,-0.13163694739341736,-0.13163694739341736
1736346556556518408,1345,1736346556556006431,,0.0,0.0,0.0936504602432251,1.0,0.0,0.0,0.0,0.0,0.0,0.1625380516052246,-7.25720590392942e-13,-5.59035370079064e-12,1.4943637414039344e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004533070605248213,0.004533070605248213,0.004533070605248213,0.004533070605248213,-0.13088104128837585,-0.13088104128837585,-0.13088104128837585,-0.13088104128837585
1736346556559213028,1346,1736346556558686733,,0.0,0.0,0.0936504602432251,1.0,0.0,0.0,0.0,0.0,0.0,0.1625380516052246,-7.25720590392942e-13,-5.59035370079064e-12,1.4943637414039344e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004533070605248213,0.004533070605248213,0.004533070605248213,0.004533070605248213,-0.13088104128837585,-0.13088104128837585,-0.13088104128837585,-0.13088104128837585
1736346556564643027,1347,1736346556564061164,,0.0,0.0,0.09381281584501266,1.0,0.0,0.0,0.0,0.0,0.0,0.16220684349536896,-7.257216745951145e-13,-5.5903246441724175e-12,1.494373971943799e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004402605816721916,0.004402605816721916,0.004402605816721916,0.004402605816721916,-0.13006214797496796,-0.13006214797496796,-0.13006214797496796,-0.13006214797496796
